"diffSecs","level","azimuth.mean","azimuth.absolute.deviation","azimuth.standard.deviation","azimuth.max.deviation","pitch.mean","pitch.absolute.deviation","pitch.standard.deviation","pitch.max.deviation","roll.mean","roll.absolute.deviation","roll.standard.deviation","roll.max.deviation","time"
1.00600004196167,40,26.9850006103516,0.183499932289124,0.260336309671402,0.815000772476196,-17.1925010681152,0.179750099778175,0.259217530488968,0.892499327659607,-48.0525016784668,0.280624806880951,0.349990725517273,0.947499394416809,2012-01-22 08:00:31
1.00800013542175,35,26.748571395874,0.152652963995934,0.176265016198158,0.351428598165512,-17.2542858123779,0.121306002140045,0.135946959257126,0.254286080598831,-47.9171447753906,0.228244543075562,0.304711073637009,0.782857060432434,2012-01-22 08:00:32
1,38,26.6921062469482,0.146814584732056,0.186916202306747,0.392104595899582,-17.2526321411133,0.0997230112552643,0.118625469505787,0.252632141113281,-47.9526329040527,0.187257662415504,0.249986127018929,0.747368574142456,2012-01-22 08:00:33
1,38,26.8921051025391,0.147229626774788,0.185502931475639,0.407895654439926,-17.1710529327393,0.159002959728241,0.190439894795418,0.428947389125824,-47.8947372436523,0.256786793470383,0.332413136959076,0.905261278152466,2012-01-22 08:00:34
1.05499982833862,35,26.5885715484619,0.138775706291199,0.176912352442741,0.511428594589233,-17.1314296722412,0.192653089761734,0.228999450802803,0.431428253650665,-47.7742881774902,0.107754699885845,0.149938628077507,0.62571507692337,2012-01-22 08:00:35
1.19900012016296,42,26.7285709381104,0.174829810857773,0.202702686190605,0.428570508956909,-17.16428565979,0.132653295993805,0.160091504454613,0.464285403490067,-47.9166679382324,0.188095450401306,0.222450390458107,0.583333075046539,2012-01-22 08:00:36
1,40,26.7825012207031,0.120124891400337,0.142981439828873,0.282500416040421,-17.2550010681152,0.0840000882744789,0.102347433567047,0.255000680685043,-47.6575012207031,0.0946244299411774,0.126268357038498,0.442501157522202,2012-01-22 08:00:37
1.00499987602234,39,26.7205142974854,0.109270319342613,0.132393211126328,0.279486626386642,-17.1358985900879,0.107166647911072,0.127072170376778,0.335896819829941,-47.8307685852051,0.138856485486031,0.181382089853287,0.569231688976288,2012-01-22 08:00:38
1.00800013542175,31,26.7645168304443,0.156919896602631,0.187596648931503,0.33548378944397,-17.2161293029785,0.0788762345910072,0.0986907333135605,0.216129675507545,-47.8935508728027,0.154215112328529,0.215430229902267,0.706453263759613,2012-01-22 08:00:39
1.0149998664856,39,26.7666664123535,0.133333295583725,0.17295803129673,0.566666424274445,-17.1846160888672,0.109664887189865,0.133086606860161,0.384614795446396,-47.764102935791,0.129125148057938,0.177572220563889,0.635898172855377,2012-01-22 08:00:40
1.01600003242493,39,27.0794868469238,0.45693626999855,0.496748149394989,0.820512115955353,-16.9102573394775,0.350033015012741,0.404965966939926,0.910256743431091,-48.5307693481445,0.544378817081451,0.614004969596863,1.16923081874847,2012-01-22 08:00:41
1.00100016593933,41,26.8560981750488,0.180011585354805,0.218697607517242,0.543901562690735,-17.2536582946777,0.130041673779488,0.176825046539307,0.553658306598663,-47.8585357666016,0.234384477138519,0.310762852430344,1.04146420955658,2012-01-22 08:00:42
1.00099992752075,39,26.730770111084,0.133727744221687,0.165101110935211,0.3692307472229,-17.258975982666,0.0812624096870422,0.110286265611649,0.358975440263748,-47.966667175293,0.124786213040352,0.171469479799271,0.533332645893097,2012-01-22 08:00:43
1.00600004196167,40,26.6949996948242,0.156000271439552,0.194871872663498,0.404999911785126,-17.2025012969971,0.098374992609024,0.144026800990105,0.402499496936798,-47.9500007629395,0.167500004172325,0.229128926992416,0.75000011920929,2012-01-22 08:00:44
1.01399993896484,37,26.9783782958984,0.144192859530449,0.181785553693771,0.521621346473694,-17.2864875793457,0.124908663332462,0.163015708327293,0.386487305164337,-47.8594589233398,0.250109374523163,0.306205153465271,0.840540528297424,2012-01-22 08:00:45
1.01300001144409,40,26.7975006103516,0.113249965012074,0.145752176642418,0.302499920129776,-17.1650009155273,0.155500173568726,0.190459981560707,0.464999824762344,-47.9825019836426,0.168375179171562,0.220099732279778,0.617501556873322,2012-01-22 08:00:46
1.05699992179871,40,26.8500003814697,0.0924994051456451,0.10954412072897,0.249999955296516,-17.3125,0.128749549388885,0.163075774908066,0.312500327825546,-47.8600006103516,0.186000272631645,0.230000033974648,0.540000736713409,2012-01-22 08:00:47
1.01200008392334,41,26.8609752655029,0.150267317891121,0.180619493126869,0.360976070165634,-17.1560974121094,0.114218033850193,0.138015404343605,0.35609695315361,-47.8902435302734,0.194408312439919,0.240735501050949,0.609755456447601,2012-01-22 08:00:48
1.00699996948242,38,26.8184223175049,0.125622808933258,0.158703923225403,0.481579720973969,-17.2447376251221,0.15581713616848,0.181655079126358,0.444736033678055,-47.8631591796875,0.198061347007751,0.271856278181076,0.736843824386597,2012-01-22 08:00:49
1.00999999046326,37,26.9891891479492,0.116143293678761,0.148476660251617,0.389189034700394,-17.3135147094727,0.10723102837801,0.127686306834221,0.213513508439064,-47.7459449768066,0.208472982048988,0.264671564102173,0.754053354263306,2012-01-22 08:00:50
1,39,27.1051292419434,0.36015784740448,0.434386551380157,0.994871735572815,-16.9615383148193,0.414595633745193,0.468284010887146,0.961539089679718,-48.3076934814453,0.604339420795441,0.69222229719162,1.39230751991272,2012-01-22 08:00:51
1.01300001144409,40,26.9050006866455,0.141000002622604,0.182961717247963,0.405000299215317,-17.3099994659424,0.140999600291252,0.179999932646751,0.410000711679459,-47.870002746582,0.280999749898911,0.340734094381332,0.929998397827148,2012-01-22 08:00:52
1.01099991798401,41,26.9317073822021,0.155978575348854,0.202952608466148,0.568292379379272,-17.0975608825684,0.144557014107704,0.190618813037872,0.497560858726501,-48.1268310546875,0.266864985227585,0.324619650840759,0.773171603679657,2012-01-22 08:00:53
1.01200008392334,38,26.9763164520264,0.209141492843628,0.242176905274391,0.476316154003143,-17.0657901763916,0.211496010422707,0.245245724916458,0.665790379047394,-48.0131568908691,0.221191227436066,0.263749361038208,0.586843907833099,2012-01-22 08:00:54
1.01500010490417,40,27.1925010681152,0.154375180602074,0.194148823618889,0.507500290870667,-17.1825008392334,0.131875291466713,0.171591997146606,0.417499959468842,-48.0900001525879,0.289500266313553,0.336749315261841,0.709998726844788,2012-01-22 08:00:55
1.00299978256226,38,27.081579208374,0.174930989742279,0.206289738416672,0.418420642614365,-17.2657890319824,0.183379530906677,0.221568956971169,0.465788751840591,-48.1026306152344,0.361080318689346,0.447500050067902,1.09736859798431,2012-01-22 08:00:56
1.01300001144409,39,27.1205139160156,0.138067290186882,0.179999351501465,0.479487091302872,-17.3205127716064,0.16462816298008,0.213852852582932,0.620512425899506,-47.971794128418,0.247337341308594,0.312105089426041,0.828203856945038,2012-01-22 08:00:57
1.1100001335144,39,26.91282081604,0.180407658219337,0.234443709254265,0.712819993495941,-17.2871799468994,0.127942115068436,0.163580819964409,0.387180328369141,-47.8794860839844,0.231164291501045,0.292802423238754,0.720514535903931,2012-01-22 08:00:58
1.08500003814697,42,26.8000011444092,0.180952370166779,0.22253942489624,0.499999314546585,-17.1333332061768,0.139682844281197,0.167142406105995,0.366666287183762,-47.7142868041992,0.18775500357151,0.264189153909683,0.785713493824005,2012-01-22 08:00:59
1.01399993896484,38,26.8578948974609,0.134625598788261,0.154972732067108,0.342105567455292,-17.2894744873047,0.142659157514572,0.17135588824749,0.410526663064957,-47.9105262756348,0.259002685546875,0.307613253593445,0.689475119113922,2012-01-22 08:01:00
1.00999999046326,38,27.102632522583,0.261357396841049,0.328863143920898,0.69736909866333,-16.9894733428955,0.271191209554672,0.320188730955124,0.789473474025726,-48.1578941345215,0.454293787479401,0.548506200313568,1.4421067237854,2012-01-22 08:01:01
1.00699996948242,39,27.0846157073975,0.149901658296585,0.187477976083755,0.484615325927734,-17.3923072814941,0.142800435423851,0.17742395401001,0.3923080265522,-47.725643157959,0.235371381044388,0.287979811429977,0.774358093738556,2012-01-22 08:01:02
1.00800013542175,43,27.876745223999,0.271714299917221,0.318307429552078,0.623255431652069,-17.0953483581543,0.125473484396935,0.171116173267365,0.604651689529419,-48.7023277282715,0.248458489775658,0.33721736073494,1.10232388973236,2012-01-22 08:01:03
1.01599979400635,38,27.5500011444092,0.3315789103508,0.373989790678024,0.750000715255737,-16.8947372436523,0.138226792216301,0.18488597869873,0.494737535715103,-48.4368438720703,0.410526275634766,0.465900927782059,0.836840569972992,2012-01-22 08:01:04
1.00200009346008,35,26.997142791748,0.117714405059814,0.146357238292694,0.302858024835587,-17.1085720062256,0.0964901223778725,0.125063598155975,0.308570742607117,-47.7171440124512,0.214856952428818,0.257998675107956,0.482857197523117,2012-01-22 08:01:05
1.00699996948242,40,27.1200008392334,0.0890002027153969,0.126886010169983,0.37999963760376,-16.9150009155273,0.164999961853027,0.198179200291634,0.415000349283218,-48.0675010681152,0.330874919891357,0.409503966569901,1.23249840736389,2012-01-22 08:01:06
1.05299997329712,36,27.0861110687256,0.159105122089386,0.182806491851807,0.313888072967529,-16.8055553436279,0.21203687787056,0.26028248667717,0.505554854869843,-48.125,0.355555295944214,0.429065406322479,0.975001633167267,2012-01-22 08:01:07
1.00699996948242,40,27.2100009918213,0.162000000476837,0.199749857187271,0.409999221563339,-16.9274997711182,0.211125150322914,0.252970069646835,0.527500748634338,-48.0499992370605,0.324999928474426,0.382752865552902,0.749998688697815,2012-01-22 08:01:08
1.01600003242493,37,27.0027027130127,0.138495549559593,0.173184171319008,0.402702629566193,-16.8567562103271,0.225273653864861,0.291816622018814,0.756756603717804,-47.8540534973145,0.246019065380096,0.302775055170059,0.745947480201721,2012-01-22 08:01:09
1,40,27.0900001525879,0.142000108957291,0.178605645895004,0.40999960899353,-16.9125003814697,0.188125044107437,0.235783308744431,0.612499237060547,-48.1124992370605,0.389374703168869,0.470205754041672,1.18749833106995,2012-01-22 08:01:10
1.01400017738342,39,27.3615379333496,0.29191318154335,0.333293974399567,0.638461112976074,-16.7948722839355,0.34990119934082,0.386933028697968,0.605127394199371,-48.471794128418,0.488363236188889,0.558821737766266,1.12820637226105,2012-01-22 08:01:11
1.0259997844696,40,27.0100002288818,0.161500081419945,0.209523186087608,0.590000033378601,-16.9850006103516,0.160249963402748,0.200686380267143,0.585000813007355,-47.9075012207031,0.330124914646149,0.413150787353516,1.1925014257431,2012-01-22 08:01:12
1.00100016593933,27,27.2925930023193,0.163237258791924,0.210688203573227,0.607406616210938,-16.7814826965332,0.213168904185295,0.250979065895081,0.418518900871277,-48.3777770996094,0.389300048351288,0.463746905326843,0.822222232818604,2012-01-22 08:01:13
1.00300002098083,37,27.0756759643555,0.241344094276428,0.351372092962265,1.52432441711426,-16.7378387451172,0.211102858185768,0.260302543640137,0.637837767601013,-47.9243240356445,0.332943648099899,0.406969904899597,1.17567706108093,2012-01-22 08:01:14
1,38,27.0289478302002,0.131302133202553,0.166872024536133,0.371051996946335,-16.8763160705566,0.184071719646454,0.222939878702164,0.576315104961395,-48.1552658081055,0.285041749477386,0.35295581817627,0.9447380900383,2012-01-22 08:01:15
1.00999999046326,40,27.0825004577637,0.120125226676464,0.157935991883278,0.417499721050262,-16.9575004577637,0.141750127077103,0.178728222846985,0.557500600814819,-47.9575004577637,0.261124968528748,0.327022433280945,1.04249906539917,2012-01-22 08:01:16
1.02499985694885,41,27.0829277038574,0.117549322545528,0.147998943924904,0.31707239151001,-16.8634147644043,0.146579027175903,0.174964815378189,0.463415384292603,-47.9463424682617,0.239976271986961,0.304516941308975,0.753658473491669,2012-01-22 08:01:17
1.09300017356873,39,27.0512828826904,0.114398665726185,0.153375491499901,0.548718154430389,-16.9461536407471,0.125049203634262,0.153332367539406,0.346153736114502,-47.8435897827148,0.220644503831863,0.279922038316727,0.856410086154938,2012-01-22 08:01:19
1.01999998092651,41,27.1560974121094,0.186436891555786,0.219810217618942,0.45609712600708,-16.7853660583496,0.232480630278587,0.281599014997482,0.585365474224091,-48.134147644043,0.386317551136017,0.471949517726898,1.16585218906403,2012-01-22 08:01:20
1.01699995994568,41,27.1024398803711,0.144438147544861,0.181441321969032,0.40243861079216,-16.7975616455078,0.183581084012985,0.232155993580818,0.597560584545135,-48.1073188781738,0.325639277696609,0.380878329277039,0.792683959007263,2012-01-22 08:01:21
1.0019998550415,39,27.2000007629395,0.12820528447628,0.161721482872963,0.399999409914017,-16.9076919555664,0.142011865973473,0.181707844138145,0.407692551612854,-48.1538467407227,0.306508868932724,0.369230836629868,0.846153557300568,2012-01-22 08:01:22
1.01300001144409,40,27.2849998474121,0.364749997854233,0.438491702079773,0.91500049829483,-16.7150001525879,0.337750017642975,0.395316392183304,0.715000331401825,-48.3349990844727,0.545499801635742,0.642475485801697,1.16499924659729,2012-01-22 08:01:23
1.01200008392334,40,27.0799999237061,0.135000318288803,0.163095310330391,0.419999688863754,-16.9174995422363,0.190125018358231,0.239674225449562,0.617499232292175,-47.9700012207031,0.34550005197525,0.404475063085556,0.930000603199005,2012-01-22 08:01:24
1.01600003242493,38,27.2447376251221,0.147091284394264,0.169670432806015,0.355263262987137,-16.8631591796875,0.165096625685692,0.203160628676414,0.436842858791351,-48.1921043395996,0.38767284154892,0.438526839017868,0.792104601860046,2012-01-22 08:01:25
1.0239999294281,39,27.2128200531006,0.126627281308174,0.150519639253616,0.312821328639984,-16.879487991333,0.237475156784058,0.279357731342316,0.579486429691315,-48.1230773925781,0.38500964641571,0.453171938657761,1.07692277431488,2012-01-22 08:01:26
1.00999999046326,38,27.1157894134521,0.103324390947819,0.130840301513672,0.315788775682449,-16.8973693847656,0.140027329325676,0.170890480279922,0.397368788719177,-47.8868446350098,0.311080604791641,0.392811387777328,1.21315920352936,2012-01-22 08:01:27
1.00399994850159,38,27.1421051025391,0.112742714583874,0.133044749498367,0.34210467338562,-16.8815784454346,0.154847353696823,0.191744402050972,0.481579571962357,-48.0842132568359,0.378947407007217,0.438013702630997,0.815790057182312,2012-01-22 08:01:28
1.00999999046326,38,27.1763153076172,0.163019597530365,0.203177750110626,0.523684680461884,-16.831579208374,0.159556448459625,0.19615413248539,0.431579679250717,-48.1342124938965,0.360665082931519,0.415664970874786,0.965790927410126,2012-01-22 08:01:29
1,32,27.1437511444092,0.149218946695328,0.180169239640236,0.356249570846558,-17.1187496185303,0.201172024011612,0.237746611237526,0.518749833106995,-47.8781242370605,0.292773425579071,0.349762618541718,0.821874976158142,2012-01-22 08:01:30
1.007000207901,39,27.0230770111084,0.128599882125854,0.145816251635551,0.276923894882202,-17.0051288604736,0.108350016176701,0.144911646842957,0.505128443241119,-47.8974380493164,0.227745056152344,0.304232656955719,1.00256514549255,2012-01-22 08:01:31
1.04499983787537,35,27.165714263916,0.187755241990089,0.217706009745598,0.434285640716553,-16.8600006103516,0.154285371303558,0.198853880167007,0.460000663995743,-48.2342872619629,0.30400025844574,0.371055036783218,0.86571592092514,2012-01-22 08:01:32
1.01200008392334,36,27.466667175293,0.381481498479843,0.43652680516243,0.833334147930145,-16.7250003814697,0.368055433034897,0.429065465927124,0.725000500679016,-48.408332824707,0.537037253379822,0.616159856319427,1.10833501815796,2012-01-22 08:01:33
1.00999999046326,38,27.1578941345215,0.200000256299973,0.256116479635239,0.557894647121429,-16.7315788269043,0.198337733745575,0.248262494802475,0.631578862667084,-48.2552642822266,0.373406976461411,0.457508891820908,1.04473543167114,2012-01-22 08:01:34
1.01500010490417,41,27.2414646148682,0.168471217155457,0.201186314225197,0.458536952733994,-16.6707324981689,0.187507659196854,0.224416837096214,0.529268741607666,-48.3048782348633,0.390839070081711,0.47726434469223,0.895121991634369,2012-01-22 08:01:35
1.00099992752075,42,27.2238101959229,0.171201780438423,0.212479189038277,0.476190894842148,-16.7690486907959,0.200226798653603,0.251176327466965,0.569047272205353,-48.3119049072266,0.479705393314362,0.546940743923187,1.08809638023376,2012-01-22 08:01:36
1.00099992752075,39,27.2256412506104,0.123865805566311,0.154783442616463,0.325641840696335,-16.8999996185303,0.13333323597908,0.167943701148033,0.400000393390656,-48.2435913085938,0.26522022485733,0.324072659015656,0.656410992145538,2012-01-22 08:01:37
1.00200009346008,40,27.4075012207031,0.148999989032745,0.186262547969818,0.392500787973404,-16.5974998474121,0.22287517786026,0.263142108917236,0.597500383853912,-48.5275001525879,0.317500203847885,0.386644244194031,0.927498698234558,2012-01-22 08:01:38
1.00999999046326,38,26.4815788269043,0.298753410577774,0.385155618190765,0.918420374393463,-16.7473678588867,0.213573276996613,0.283527344465256,0.847368240356445,-48.6000022888184,0.157895088195801,0.231698468327522,0.800000667572021,2012-01-22 08:01:39
1.00600004196167,39,26.7205123901367,0.285601526498795,0.344316035509109,0.720513164997101,-16.8871803283691,0.20355013012886,0.234443753957748,0.41282120347023,-48.5743598937988,0.27863273024559,0.341728925704956,0.925640404224396,2012-01-22 08:01:40
1.0149998664856,40,26.2350006103516,0.233750030398369,0.311086803674698,0.664999127388,-17.2749996185303,0.0987501218914986,0.137386322021484,0.375000864267349,-48.6375007629395,0.134999662637711,0.160759881138802,0.462501525878906,2012-01-22 08:01:41
1.00600004196167,39,25.846155166626,0.124259874224663,0.1533322930336,0.353846520185471,-17.4153842926025,0.0950690731406212,0.129175692796707,0.315384298563004,-48.5846176147461,0.0958584547042847,0.11883719265461,0.284617096185684,2012-01-22 08:01:42
1.01600003242493,35,26.1371421813965,0.237387910485268,0.267353028059006,0.562857866287231,-17.2857151031494,0.0938775315880775,0.119863666594028,0.285714775323868,-48.6885719299316,0.121632196009159,0.146913677453995,0.288570940494537,2012-01-22 08:01:43
1.00300002098083,40,26.0750007629395,0.146250322461128,0.168449029326439,0.324999272823334,-17.3250007629395,0.101249493658543,0.123995661735535,0.274999856948853,-48.6775016784668,0.123124673962593,0.150810211896896,0.377501398324966,2012-01-22 08:01:44
1.01099991798401,41,25.6804885864258,0.114574916660786,0.150153756141663,0.519512355327606,-17.0658550262451,0.155383884906769,0.189492031931877,0.465853810310364,-48.9390258789062,0.109101705253124,0.134124457836151,0.260975629091263,2012-01-22 08:01:45
1.02500009536743,40,25.6925010681152,0.201750099658966,0.242267951369286,0.507500469684601,-17.3299999237061,0.135999605059624,0.16613233089447,0.370000272989273,-48.7075004577637,0.213249519467354,0.235994949936867,0.407501518726349,2012-01-22 08:01:46
1.01199984550476,35,25.831428527832,0.11624439060688,0.146913632750511,0.431429237127304,-17.3685722351074,0.0891422852873802,0.106291465461254,0.231428697705269,-48.7371444702148,0.123917907476425,0.147523537278175,0.337142080068588,2012-01-22 08:01:47
1.00800013542175,40,25.6575012207031,0.122500322759151,0.142981916666031,0.342499554157257,-17.2175006866455,0.116000041365623,0.141222342848778,0.282499492168427,-48.8424987792969,0.102500535547733,0.128233194351196,0.342500507831573,2012-01-22 08:01:48
1.01900005340576,40,25.7425003051758,0.117499925196171,0.132074624300003,0.257499605417252,-17.2525005340576,0.149875074625015,0.183013021945953,0.352500826120377,-48.7900009155273,0.0839995369315147,0.111355140805244,0.290000438690186,2012-01-22 08:01:49
1.05399990081787,37,25.6810817718506,0.137034490704536,0.185760423541069,0.481080800294876,-17.1756763458252,0.119503609836102,0.144082471728325,0.324323803186417,-48.8513526916504,0.109423272311687,0.124383054673672,0.251349568367004,2012-01-22 08:01:50
1.00399994850159,37,25.6567573547363,0.137034580111504,0.176360577344894,0.543243587017059,-17.1837844848633,0.0930609852075577,0.119715236127377,0.283784866333008,-48.9000015258789,0.0810813009738922,0.111500687897205,0.29999840259552,2012-01-22 08:01:51
1.01699995994568,38,25.9026317596436,0.113988734781742,0.136664599180222,0.29736864566803,-17.352632522583,0.0994454547762871,0.122982032597065,0.252631396055222,-48.7763175964355,0.103877484798431,0.136563181877136,0.423684358596802,2012-01-22 08:01:52
1.00200009346008,38,25.9578952789307,0.301661908626556,0.346130043268204,0.742105603218079,-17.2026309967041,0.166343450546265,0.1979990452528,0.397368580102921,-48.813159942627,0.0903051793575287,0.115099631249905,0.313158243894577,2012-01-22 08:01:53
1.01099991798401,39,25.6000003814697,0.20512829720974,0.239657834172249,0.600000381469727,-17.1333332061768,0.0769233107566833,0.09696264564991,0.266665816307068,-48.8974380493164,0.115713968873024,0.145861461758614,0.302564382553101,2012-01-22 08:01:54
1.00999999046326,33,25.4090919494629,0.240771397948265,0.29373624920845,0.709090530872345,-16.8848495483398,0.110192373394966,0.130549147725105,0.284848362207413,-49.2060623168945,0.103948011994362,0.125382542610168,0.206061154603958,2012-01-22 08:01:55
1.02400016784668,38,25.2736854553223,0.188365712761879,0.226743802428246,0.473683446645737,-17.0684204101562,0.144044607877731,0.171840474009514,0.431578725576401,-49.2210540771484,0.0844870284199715,0.110400550067425,0.321051836013794,2012-01-22 08:01:56
1.08099985122681,37,25.5405406951904,0.10328746587038,0.121832117438316,0.25946044921875,-17.4054050445557,0.129875615239143,0.150576934218407,0.305405378341675,-48.8891906738281,0.0590217858552933,0.0798100456595421,0.189189091324806,2012-01-22 08:01:57
